Time (s),no_pump,pump_1552.4385nm,no_pump,pump_1551nm,pump_1556nm
0.0063275,0.08482666,0.09294666,0.08725999,0.1006733,0.1011733
0.006327999999999999,0.08482666,0.09298666,0.08727333,0.1005933,0.1004133
0.0063285,0.08421999,0.09226,0.08657333,0.09989332,0.1011
0.0063289999999999996,0.08423333,0.09223333,0.08727333,0.09990666,0.10044
0.0063295,0.08485333,0.09294666,0.08658666,0.1005933,0.1011133
0.00633,0.08483999,0.09224666,0.08653333,0.1005533,0.1011133
0.006330499999999999,0.08424666,0.09304,0.08727333,0.09982666,0.1004
0.006331,0.08485333,0.09224666,0.08654666,0.09983999,0.1003733
0.0063314999999999995,0.08423333,0.09301332,0.08736666,0.1005133,0.1010333
0.006332,0.08427333,0.09298666,0.08654666,0.1005933,0.1003867
0.0063325,0.08492,0.09228666,0.08725999,0.09978666,0.10106
0.006333,0.08427333,0.09297333,0.08654666,0.09983999,0.1010333
0.0063335,0.08493333,0.09226,0.08731332,0.1005133,0.10032
0.006333999999999999,0.08487999,0.09228666,0.08725999,0.09985333,0.1010333
0.0063345,0.08423333,0.09302666,0.08646666,0.1005933,0.1002933
0.0063349999999999995,0.0843,0.09232666,0.08650666,0.09981333,0.10098
0.0063355,0.08493333,0.09302666,0.08724666,0.1005533,0.1003067
0.006336,0.08431333,0.09299999,0.08650666,0.1005533,0.1010067
0.0063365,0.08493333,0.09224666,0.08721999,0.09987999,0.10024
0.006337,0.08428666,0.09301332,0.08725999,0.09990666,0.1009267
0.006337499999999999,0.08493333,0.09228666,0.08651999,0.1005533,0.1002267
0.006338,0.08492,0.09301332,0.08720666,0.09981333,0.1009667
0.0063384999999999995,0.08427333,0.09220666,0.08651999,0.1005667,0.1002267
0.006339,0.08495999,0.09295999,0.08651999,0.09982666,0.10094
0.0063395,0.08436666,0.09224666,0.08723333,0.1004867,0.10024
0.006339999999999999,0.08495999,0.09301332,0.08649333,0.09981333,0.1002533
0.0063405,0.0843,0.09224666,0.08718,0.1004667,0.1009133
0.006340999999999999,0.08431333,0.09223333,0.08721999,0.1004133,0.1002267
0.0063415,0.08494666,0.09302666,0.08644,0.09973999,0.1009667
0.0063419999999999995,0.08493333,0.09227332,0.08644,0.09963333,0.1009
0.0063425,0.0843,0.09291999,0.08716666,0.1004133,0.10016
0.006343,0.0843,0.09227332,0.08647999,0.10032,0.1008867
0.006343499999999999,0.08495999,0.09299999,0.08725999,0.0997,0.10008
0.006344,0.08433999,0.09299999,0.08718,0.1003333,0.10016
0.0063444999999999994,0.08495999,0.09223333,0.08645333,0.09961999,0.1009
0.006345,0.08432666,0.09305333,0.08647999,0.1002933,0.1001467
0.0063455,0.08498666,0.09226,0.08718,0.09964666,0.1009533
0.006346,0.08437999,0.09302666,0.08719333,0.10028,0.1008733
0.0063465,0.08498666,0.09228666,0.08646666,0.09964666,0.1001067
0.006346999999999999,0.08433999,0.09298666,0.08713999,0.09961999,0.1008733
0.0063475,0.08499999,0.09227332,0.08645333,0.10032,0.1001733
0.0063479999999999995,0.08437999,0.09231333,0.08639999,0.09963333,0.10086
0.0063485,0.08494666,0.09302666,0.08716666,0.1003467,0.1001467
0.006349,0.08435333,0.09305333,0.08645333,0.09965999,0.10086
0.0063495,0.08502666,0.09227332,0.08721999,0.1003067,0.1001067
0.00635,0.08436666,0.09304,0.08716666,0.09963333,0.1008867
0.006350499999999999,0.08497333,0.09224666,0.08635999,0.1003333,0.10012
0.006351,0.08431333,0.09295999,0.08715333,0.10032,0.1001333
0.0063514999999999995,0.08497333,0.09226,0.08639999,0.09963333,0.10082
0.006352,0.08427333,0.09232666,0.08715333,0.10028,0.10086
0.0063525,0.08501333,0.09298666,0.08641332,0.09961999,0.10016
0.006353,0.08497333,0.09299999,0.08713999,0.09964666,0.10086
0.0063535,0.08435333,0.09228666,0.08641332,0.10028,0.1001467
0.006353999999999999,0.08499999,0.09299999,0.08635999,0.1002267,0.1001467
0.0063545,0.08436666,0.09231333,0.08712666,0.09959333,0.1008867
0.0063549999999999995,0.08436666,0.09297333,0.08711333,0.1002267,0.10082
0.0063555,0.08497333,0.09231333,0.08634666,0.09957999,0.1001067
0.006356,0.08501333,0.09228666,0.08638666,0.1001867,0.10004
0.006356499999999999,0.08428666,0.09301332,0.08712666,0.09944666,0.1008067
0.006357,0.08498666,0.09231333,0.08711333,0.10012,0.1001467
0.0063574999999999994,0.08431333,0.09304,0.08634666,0.09949999,0.1008333
0.006358,0.08501333,0.09235333,0.08641332,0.1001333,0.1001067
0.0063585,0.08432666,0.09298666,0.08708666,0.09947333,0.1008333
0.006359,0.08495999,0.09235333,0.08706,0.10016,0.10086
0.0063595,0.08431333,0.09306666,0.08635999,0.09942,0.1001067
0.006359999999999999,0.08498666,0.09232666,0.08708666,0.1000933,0.10012
0.0063605,0.08433999,0.09305333,0.08637333,0.09947333,0.1008067
0.0063609999999999995,0.08494666,0.09306666,0.08635999,0.09949999,0.1001467
0.0063615,0.08428666,0.09235333,0.08707333,0.1001733,0.1008067
0.006362,0.08494666,0.09239332,0.08638666,0.09948666,0.10078
0.0063625,0.08431333,0.09307999,0.08704666,0.10016,0.1000133
0.006363,0.08431333,0.09302666,0.08706,0.09952666,0.1007533
0.006363499999999999,0.08492,0.09233999,0.08635999,0.1001867,0.1001067
0.006364,0.08424666,0.09233999,0.08630666,0.09952666,0.1000267
0.0063644999999999995,0.08493333,0.09310666,0.08703332,0.1002133,0.1007667
0.006365,0.08428666,0.09310666,0.08706,0.1002,0.1000533
0.0063655,0.08490666,0.09229999,0.08631999,0.09948666,0.1008067
0.006366,0.08431333,0.09235333,0.08700666,0.1002133,0.1000667
0.0063665,0.08490666,0.09311999,0.08629332,0.09955332,0.1007533
0.006366999999999999,0.08489333,0.09305333,0.08628,0.09951333,0.1000533
0.0063675,0.08424666,0.09231333,0.08699333,0.1001733,0.10082
0.0063679999999999995,0.08501333,0.09304,0.08700666,0.1001467,0.1000933
0.0063685,0.08424666,0.09233999,0.08633333,0.09949999,0.1008467
0.006369,0.08420666,0.09305333,0.08625333,0.1000933,0.1008333
0.006369499999999999,0.08483999,0.09235333,0.08699333,0.09948666,0.1001067
0.00637,0.08489333,0.09233999,0.08629332,0.1001067,0.1008467
0.006370499999999999,0.08420666,0.09310666,0.08699333,0.09947333,0.10008
0.006371,0.08483999,0.09310666,0.08701999,0.10008,0.10086
0.0063714999999999996,0.08423333,0.09235333,0.08628,0.09942,0.1000667
0.006372,0.08418,0.09310666,0.08699333,0.1001067,0.1008333
0.0063725,0.08483999,0.09233999,0.08629332,0.09939332,0.1001067
0.006372999999999999,0.08421999,0.09304,0.08628,0.10008,0.1001067
0.0063735,0.08492,0.09237999,0.08699333,0.09936666,0.10078
0.0063739999999999995,0.08485333,0.09310666,0.08622666,0.09945999,0.10078
0.0063745,0.08419333,0.09231333,0.08693999,0.10008,0.1000933
0.006375,0.08477332,0.09317333,0.08623999,0.1000933,0.1000667
0.0063755,0.08416666,0.09235333,0.08701999,0.09942,0.1008067
0.006376,0.08414,0.09307999,0.08696666,0.09947333,0.10004
0.006376499999999999,0.0848,0.09236666,0.08622666,0.10016,0.10074
0.006377,0.08482666,0.09307999,0.08618666,0.09945999,0.10074
0.0063774999999999995,0.08402,0.09233999,0.08688666,0.1001467,0.1000667
0.006378,0.08481333,0.09309333,0.08695333,0.1001733,0.1000533
0.0063785,0.08407333,0.09235333,0.08626666,0.09949999,0.1007133
0.006379,0.08474666,0.09301332,0.08621333,0.09951333,0.10074
0.0063795,0.08408666,0.09227332,0.08697999,0.1001467,0.1000533
0.006379999999999999,0.08411333,0.09233999,0.08614666,0.09951333,0.1007667
0.0063805,0.08471999,0.09299999,0.08688666,0.1002267,0.10004
0.0063809999999999995,0.08486666,0.09306666,0.08693999,0.09948666,0.10074
0.0063815,0.08405999,0.09228666,0.08621333,0.1001333,0.09998666
0.006382,0.08474666,0.09233999,0.08618666,0.10012,0.1007133
0.006382499999999999,0.08409999,0.09307999,0.08692666,0.09945999,0.1000667
0.006383,0.08469333,0.09299999,0.08614666,0.10012,0.1007667
0.006383499999999999,0.08407333,0.09232666,0.08688666,0.09942,0.1000533
0.006384,0.08402,0.09231333,0.08687333,0.1000533,0.1000133
0.0063844999999999996,0.08471999,0.09301332,0.08611999,0.09937999,0.10078
0.006385,0.08408666,0.09229999,0.08685999,0.09935333,0.1008067
0.0063855,0.08469333,0.09299999,0.08613332,0.1000533,0.1000267
0.006385999999999999,0.08466666,0.09306666,0.08685999,0.10008,0.10004
0.0063865,0.08402,0.09228666,0.08610666,0.09937999,0.1006867
0.0063869999999999994,0.08464,0.09302666,0.08683333,0.09942,0.09991999
0.0063875,0.08400666,0.09232666,0.08611999,0.1000533,0.1007
0.006388,0.08465333,0.09305333,0.08684666,0.09939332,0.09995999
0.0063885,0.08397999,0.09229999,0.08609333,0.1000667,0.10074
0.006389,0.08466666,0.09229999,0.08613332,0.1000933,0.09995999
0.006389499999999999,0.08397999,0.09298666,0.08683333,0.09939332,0.1006867
0.00639,0.08460666,0.09228666,0.08616,0.09940666,0.09997333
0.0063904999999999995,0.08402,0.09301332,0.08685999,0.10008,0.1006467
0.006391,0.08466666,0.09306666,0.08616,0.1001067,0.09995999
0.0063915,0.08400666,0.09221999,0.0869,0.09945999,0.1006867
0.006392,0.08462666,0.09224666,0.08683333,0.09949999,0.1006067
0.0063925,0.08396666,0.09294666,0.08610666,0.1001733,0.09990666
0.006392999999999999,0.08456666,0.09291999,0.08610666,0.1001733,0.1006467
0.0063935,0.08389333,0.09223333,0.08681999,0.09945999,0.09993333
0.0063939999999999995,0.08464,0.09290666,0.08610666,0.10016,0.10062
0.0063945,0.08400666,0.09217333,0.08685999,0.09944666,0.09993333
0.006395,0.08464,0.09221999,0.08613332,0.10016,0.1006467
0.0063955,0.08395333,0.09293333,0.08681999,0.09940666,0.09990666
0.006396,0.08455332,0.09215999,0.08681999,0.10012,0.10058
0.006396499999999999,0.08395333,0.09290666,0.08609333,0.09945999,0.09990666
0.006397,0.08395333,0.09285999,0.08683333,0.10008,0.09994666
0.0063974999999999995,0.08452666,0.09217333,0.08611999,0.09944666,0.1006867
0.006398,0.08449999,0.09285999,0.08684666,0.09940666,0.10066
0.0063985,0.08389333,0.09213333,0.08611999,0.10012,0.09990666
0.006398999999999999,0.08381332,0.09283333,0.08609333,0.10004,0.09986666
0.0063995,0.08455332,0.09211999,0.08685999,0.09942,0.10066
0.0063999999999999994,0.08448666,0.09289332,0.08613332,0.09935333,0.09990666
0.0064005,0.08386666,0.09209333,0.08683333,0.1000933,0.1007
0.006401,0.08384,0.09283333,0.08611999,0.09948666,0.1005933
0.0064015,0.08451333,0.09210666,0.08681999,0.1001067,0.09986666
0.006402,0.08453999,0.09206666,0.08681999,0.10012,0.10066
0.006402499999999999,0.08385333,0.09284666,0.08610666,0.09943333,0.09987999
0.006403,0.08377333,0.09203999,0.08683333,0.09955332,0.10054
0.0064034999999999995,0.08444666,0.09289332,0.08609333,0.1001467,0.09983999
0.006404,0.08371999,0.09203999,0.08684666,0.09955332,0.09990666
0.0064045,0.08443332,0.09282,0.08611999,0.10028,0.1005667
0.006405,0.0838,0.09272666,0.08687333,0.1002267,0.09981333
0.0064055,0.08444666,0.09206666,0.08613332,0.09960666,0.10062
0.006405999999999999,0.08442,0.09277999,0.08687333,0.09961999,0.10054
0.0064065,0.0838,0.09198666,0.08621333,0.10036,0.09985333
0.0064069999999999995,0.08436666,0.09276666,0.08611999,0.09961999,0.1006067
0.0064075,0.08373333,0.09201333,0.08691332,0.1002933,0.09982666
0.006408,0.08375999,0.09271333,0.08700666,0.09968666,0.1005933
0.0064085,0.08436666,0.09198666,0.08619999,0.10032,0.09975333
0.006409,0.08370666,0.09265999,0.08619999,0.09965999,0.1005533
0.006409499999999999,0.08436666,0.09195999,0.08688666,0.10032,0.09981333
0.00641,0.08436666,0.09268666,0.0869,0.10032,0.09990666
0.0064104999999999995,0.08373333,0.09193332,0.08619999,0.0997,0.1006867
0.006411,0.08436666,0.0927,0.08691332,0.1003333,0.09990666
0.0064115,0.08359999,0.09193332,0.08619999,0.09968666,0.1006067
0.006411999999999999,0.08363999,0.09265999,0.0869,0.10032,0.09989332
0.0064125,0.08435333,0.09189333,0.08619999,0.09963333,0.1006467
0.006412999999999999,0.08427333,0.09195999,0.08617333,0.10028,0.09986666
0.0064135,0.08368,0.09268666,0.08692666,0.09960666,0.1006333
0.0064139999999999996,0.08361333,0.09265999,0.08692666,0.09967332,0.09991999
0.0064145,0.08427333,0.09190666,0.08619999,0.1004,0.1006067
0.006415,0.08436666,0.09190666,0.08695333,0.0997,0.09985333
0.006415499999999999,0.08370666,0.09265999,0.08623999,0.1003733,0.1006467
0.006416,0.08366666,0.09192,0.08618666,0.10036,0.1006333
0.0064164999999999995,0.08424666,0.09265999,0.08695333,0.09968666,0.09983999
0.006417,0.08366666,0.09192,0.08622666,0.09975333,0.09986666
0.0064175,0.08420666,0.09272666,0.08693999,0.1004667,0.10062
0.006418,0.08365333,0.09263333,0.08695333,0.1004133,0.09989332
0.0064185,0.08423333,0.09194666,0.08617333,0.09968666,0.1006067
0.006418999999999999,0.08425999,0.09193332,0.08628,0.09985333,0.10066
0.0064195,0.08356,0.0927,0.08699333,0.1004867,0.09987999
0.0064199999999999995,0.08419333,0.09263333,0.08700666,0.09989332,0.1006333
0.0064205,0.08361333,0.09187999,0.08628,0.10054,0.09986666
0.006421,0.08357333,0.09261999,0.08623999,0.09986666,0.09991999
0.0064215,0.08423333,0.09189333,0.08697999,0.1005133,0.1007267
0.006422,0.08424666,0.09185333,0.08701999,0.09990666,0.09983999
0.006422499999999999,0.08358666,0.09261999,0.08626666,0.10054,0.1006067
0.006423,0.08423333,0.09264666,0.08623999,0.09989332,0.09990666
0.0064234999999999995,0.08357333,0.09187999,0.08697999,0.10054,0.1006733
0.006424,0.08358666,0.09260666,0.08628,0.10054,0.09993333
0.0064245,0.08416666,0.09187999,0.08699333,0.09987999,0.1006733
0.006424999999999999,0.08418,0.09189333,0.08697999,0.10054,0.1006467
0.0064255,0.08354666,0.09256666,0.08621333,0.09983999,0.09994666
0.006425999999999999,0.08352,0.09186666,0.08626666,0.1005,0.09991999
0.0064265,0.08416666,0.09252666,0.08695333,0.09987999,0.10066
0.0064269999999999996,0.08412666,0.09254,0.08697999,0.1004533,0.09993333
0.0064275,0.08349333,0.09182666,0.08626666,0.09979999,0.1006333
0.006428,0.08349333,0.09259333,0.08700666,0.09981333,0.09994666
0.006428499999999999,0.08418,0.09185333,0.08626666,0.1005267,0.1006733
0.006429,0.08350666,0.09186666,0.08633333,0.10058,0.09994666
0.0064294999999999995,0.08414,0.09257999,0.08703332,0.09989332,0.1006867
0.00643,0.08408666,0.09185333,0.08629332,0.09983999,0.09997333
0.0064305,0.08350666,0.09254,0.08700666,0.1005533,0.1006867
0.006431,0.08349333,0.09255332,0.08633333,0.09990666,0.1006867
0.0064315,0.08408666,0.09177332,0.08701999,0.10054,0.09993333
0.006431999999999999,0.08347999,0.09261999,0.08700666,0.09994666,0.1006733
0.0064325,0.08411333,0.0918,0.08629332,0.1006467,0.09995999
0.0064329999999999995,0.08407333,0.09249999,0.08631999,0.1000267,0.1007
0.0064335,0.08346666,0.09185333,0.08707333,0.1006733,0.09997333
0.006434,0.08415332,0.09254,0.08633333,0.1000667,0.09995999
0.0064345,0.08349333,0.09186666,0.08706,0.1008067,0.1007
0.006435,0.08347999,0.09183999,0.08700666,0.1000267,0.09993333
0.006435499999999999,0.08404666,0.09255332,0.08631999,0.1007533,0.1007
0.006436,0.08407333,0.09181333,0.08703332,0.1007667,0.09998666
0.0064364999999999995,0.08345333,0.09252666,0.08629332,0.10008,0.10074
0.006437,0.0834,0.09170666,0.08633333,0.10008,0.1000667
0.0064375,0.08404666,0.09251333,0.08708666,0.10078,0.10074
0.006437999999999999,0.0834,0.09181333,0.08704666,0.10074,0.1000267
0.0064385,0.08404666,0.09249999,0.08633333,0.1001067,0.1008333
0.006438999999999999,0.0834,0.09251333,0.08716666,0.1001067,0.1007933
0.0064395,0.08399333,0.09177332,0.08630666,0.10074,0.10008
0.0064399999999999995,0.08407333,0.0918,0.08708666,0.1006867,0.1000533
0.0064405,0.08345333,0.09251333,0.08634666,0.1000667,0.1008867
0.006441,0.08399333,0.09170666,0.08637333,0.1007267,0.10078
0.006441499999999999,0.08334666,0.09249999,0.08707333,0.10008,0.1000533
0.006442,0.0834,0.09248666,0.08707333,0.10008,0.1000667
0.0064424999999999994,0.08402,0.0918,0.08634666,0.1007133,0.1008333
0.006443,0.0834,0.09178666,0.08638666,0.1007533,0.1000133
0.0064435,0.08399333,0.09247333,0.08708666,0.1001067,0.1007667
0.006444,0.08337333,0.09173333,0.08716666,0.10082,0.1000533
0.0064445,0.08400666,0.09247333,0.08635999,0.1001333,0.10082
0.006444999999999999,0.08338666,0.09170666,0.08708666,0.1007533,0.1007267
0.0064455,0.08400666,0.09244666,0.08634666,0.10012,0.10004
0.0064459999999999995,0.08338666,0.09244666,0.08641332,0.1001733,0.1000533
0.0064465,0.08402,0.09171999,0.08709999,0.1008467,0.1007133
0.006447,0.08404666,0.09174666,0.08637333,0.10024,0.09998666
0.0064475,0.08335999,0.09256666,0.08709999,0.1009133,0.1007267
0.006448,0.08400666,0.09173333,0.08707333,0.10094,0.10074
0.006448499999999999,0.08338666,0.09240666,0.08637333,0.1002933,0.09999999
0.006449,0.08402,0.09165332,0.08715333,0.1002133,0.1007267
0.0064494999999999995,0.08335999,0.09242,0.08637333,0.10094,0.1000133
0.00645,0.08337333,0.09170666,0.08709999,0.1003333,0.10078
0.0064505,0.08402,0.09245999,0.08639999,0.10102,0.09998666
0.006451,0.08397999,0.09243333,0.08718,0.1009667,0.1000667
0.0064515,0.08338666,0.09165332,0.08644,0.10032,0.1007667
0.006451999999999999,0.08400666,0.09239332,0.08715333,0.1003467,0.10008
0.0064525,0.08338666,0.09165332,0.08646666,0.1009533,0.1007267
0.0064529999999999995,0.08341333,0.09239332,0.08641332,0.1009533,0.1008333
0.0064535,0.08399333,0.09159999,0.08723333,0.1002933,0.10008
0.006454,0.08341333,0.09237999,0.08639999,0.1003333,0.10008
0.006454499999999999,0.08404666,0.09167999,0.08716666,0.1009933,0.1008467
0.006455,0.08341333,0.09170666,0.08639999,0.10028,0.10078
0.006455499999999999,0.08405999,0.09236666,0.08716666,0.1009133,0.1000267
0.006456,0.08402,0.09239332,0.08646666,0.1009267,0.10082
0.0064564999999999996,0.08341333,0.09164,0.08719333,0.1003067,0.1000533
0.006457,0.08342666,0.09166666,0.08720666,0.1009,0.1007933
0.0064575,0.08400666,0.09239332,0.08639999,0.10028,0.10008
0.006457999999999999,0.08345333,0.09231333,0.08647999,0.1009533,0.10008
0.0064585,0.08402,0.09164,0.08719333,0.1002933,0.1007933
0.0064589999999999995,0.08411333,0.09166666,0.08721999,0.1009267,0.1007933
0.0064595,0.08337333,0.09229999,0.08647999,0.1003467,0.1000667
0.00646,0.08341333,0.09165332,0.08718,0.10098,0.1000533
0.0064605,0.08409999,0.09236666,0.08647999,0.10036,0.1009
0.006461,0.08408666,0.09236666,0.08647999,0.1010467,0.1007933
0.006461499999999999,0.08337333,0.09161333,0.0873,0.10032,0.09999999
0.006462,0.08345333,0.09235333,0.08650666,0.10106,0.10078
0.0064624999999999995,0.08405999,0.09159999,0.08720666,0.1003733,0.10008
0.006463,0.08408666,0.09227332,0.08725999,0.1011133,0.1007267
0.0064635,0.08349333,0.09161333,0.08650666,0.1004267,0.10004
0.006464,0.08411333,0.09164,0.08651999,0.1010467,0.1007667
0.0064645,0.08352,0.09232666,0.08725999,0.1004,0.10008
0.006464999999999999,0.08353332,0.09159999,0.08653333,0.10044,0.1000533
0.0064655,0.08408666,0.09233999,0.08725999,0.1011,0.1007667
0.0064659999999999995,0.08347999,0.09240666,0.08656,0.1010733,0.1001067
0.0064665,0.08415332,0.09162666,0.08728666,0.1004267,0.1008467
0.006467,0.08354666,0.09232666,0.08725999,0.1004133,0.1001333
0.006467499999999999,0.08415332,0.09158666,0.08653333,0.10102,0.10082
0.006468,0.08356,0.09155999,0.08725999,0.1009933,0.1001467
0.006468499999999999,0.08416666,0.09229999,0.08656,0.10036,0.1008067
0.006469,0.08421999,0.09157333,0.08650666,0.10094,0.10086
0.0064694999999999996,0.08352,0.09229999,0.08727333,0.1002667,0.10012
0.00647,0.08359999,0.09236666,0.08656,0.10032,0.1008333
0.0064705,0.08419333,0.09155999,0.08732666,0.1009667,0.10012
0.006470999999999999,0.08356,0.09236666,0.08654666,0.1003467,0.1008467
0.0064715,0.08421999,0.09158666,0.08728666,0.10098,0.10012
0.0064719999999999995,0.08424666,0.09233999,0.08727333,0.10032,0.10082
0.0064725,0.08357333,0.09158666,0.08656,0.1009667,0.1000933
0.006473,0.08420666,0.09159999,0.08727333,0.1003467,0.1001067
0.0064735,0.08359999,0.09231333,0.08654666,0.1010467,0.10086
0.006474,0.08424666,0.09161333,0.08658666,0.1009667,0.1001733
0.006474499999999999,0.08366666,0.09237999,0.08728666,0.10036,0.10086
0.006475,0.08361333,0.09157333,0.08725999,0.1004133,0.10008
0.0064754999999999995,0.08428666,0.09236666,0.08657333,0.1010333,0.1008067
0.006476,0.08362666,0.09233999,0.08657333,0.1010333,0.10016
0.0064765,0.08425999,0.09159999,0.08734,0.1004,0.1008333
0.006477,0.08428666,0.09231333,0.08657333,0.1004,0.1001067
0.0064775,0.08365333,0.09157333,0.08738666,0.1010733,0.10094
0.006477999999999999,0.08366666,0.09155999,0.08658666,0.1010733,0.1009
0.0064785,0.0843,0.09233999,0.08736666,0.1004,0.1001867
0.0064789999999999995,0.08433999,0.09236666,0.08661333,0.10106,0.1001467
0.0064795,0.08369333,0.09157333,0.08738666,0.1004267,0.1008867
0.00648,0.08436666,0.09233999,0.08657333,0.1004133,0.1002
0.006480499999999999,0.08370666,0.09155999,0.08735333,0.1010733,0.1008867
0.006481,0.08368,0.09159999,0.08662666,0.10106,0.1002267
0.006481499999999999,0.08439333,0.09231333,0.08735333,0.1004,0.1008733
0.006482,0.08371999,0.09157333,0.08741333,0.1003867,0.1001733
0.0064824999999999995,0.08437999,0.09233999,0.08665333,0.1010467,0.1009
0.006483,0.08440666,0.09158666,0.08668,0.1003333,0.1002
0.0064835,0.08373333,0.09231333,0.08736666,0.1011,0.1009267
0.006483999999999999,0.08378666,0.09239332,0.08669999,0.10036,0.10094
0.0064845,0.08433999,0.09159999,0.08741333,0.1010067,0.1002
0.0064849999999999994,0.08439333,0.09165332,0.08749333,0.1009933,0.10098
0.0064855,0.08375999,0.09233999,0.08673999,0.1003333,0.1002
0.006486,0.08439333,0.09233999,0.08673999,0.1010067,0.1002667
0.0064865,0.08374666,0.09165332,0.08749333,0.1002667,0.10098
0.006487,0.08381332,0.09159999,0.08745333,0.10036,0.1010067
0.006487499999999999,0.08439333,0.09242,0.08672666,0.1010333,0.1002667
0.006488,0.0838,0.09161333,0.08746666,0.10102,0.10028
0.0064884999999999995,0.08443332,0.09236666,0.08672666,0.1003867,0.1010067
0.006489,0.08384,0.09233999,0.08746666,0.1004133,0.10094
0.0064895,0.08444666,0.09164,0.08675332,0.10102,0.1002133
0.00649,0.08386666,0.09235333,0.08742666,0.1011133,0.1009533
0.0064905,0.08446,0.09165332,0.08673999,0.10044,0.10028
0.006490999999999999,0.08369333,0.09239332,0.08752,0.1011,0.1010067
0.0064915,0.08443332,0.09164,0.08672666,0.10044,0.1002533
0.0064919999999999995,0.08447333,0.09237999,0.08747999,0.1004667,0.1003067
0.0064925,0.08384,0.09154666,0.08672666,0.1011,0.1009933
0.006493,0.08384,0.09171999,0.08675332,0.1011133,0.1009933
0.006493499999999999,0.08446,0.09240666,0.08746666,0.1004667,0.1002533
0.006494,0.08386666,0.09171999,0.08678,0.1004267,0.10028
0.006494499999999999,0.08444666,0.09244666,0.08747999,0.1011267,0.1010333
0.006495,0.08386666,0.09237999,0.08680666,0.10044,0.1003067
0.0064954999999999995,0.08456666,0.09162666,0.08749333,0.1011,0.1009933
0.006496,0.08389333,0.09244666,0.08679333,0.1004,0.1002667
0.0064965,0.08448666,0.09171999,0.08747999,0.1010333,0.10102
0.006496999999999999,0.08456666,0.09244666,0.08676666,0.1009933,0.1010333
0.0064975,0.08389333,0.09169333,0.08747999,0.1003467,0.1003333
0.0064979999999999994,0.08453999,0.09175999,0.08752,0.10106,0.1003333
0.0064985,0.08390666,0.09245999,0.08678,0.1003067,0.1010067
0.006499,0.08390666,0.09243333,0.08676666,0.1010067,0.1010333
0.0064995,0.08415332,0.09213333,0.08712666,0.10058,0.1004533
0.0065,0.08414,0.09257999,0.08638666,0.09931333,0.09978666
0.006500499999999999,0.08393999,0.09201333,0.086,0.09991999,0.10016
0.006501,0.08452666,0.09273999,0.08671333,0.09920666,0.09942
0.0065014999999999995,0.08391999,0.09195999,0.08597999,0.09989332,0.1001867
0.006502,0.08393999,0.09268666,0.086,0.09991999,0.1001333
0.0065025,0.08455332,0.09199999,0.08669999,0.09920666,0.09933999
0.006503,0.08390666,0.09261999,0.08596666,0.09914,0.09942
0.0065035,0.08455332,0.09199999,0.08673999,0.09993333,0.1001467
0.006503999999999999,0.08455332,0.09261999,0.08673999,0.09986666,0.09939332
0.0065045,0.08387999,0.09197333,0.08602666,0.09919333,0.1001733
0.0065049999999999995,0.08390666,0.09194666,0.08604,0.09909999,0.09943333
0.0065055,0.08452666,0.09264666,0.08673999,0.09987999,0.1001733
0.006506,0.08447333,0.09192,0.08679333,0.09921999,0.09944666
0.0065065,0.08389333,0.09257999,0.08604,0.09993333,0.1001733
0.006507,0.08446,0.09192,0.08679333,0.09993333,0.1001733
0.006507499999999999,0.08384,0.09259333,0.08597999,0.09921999,0.09942
0.006508,0.08447333,0.09256666,0.08684666,0.09921999,0.1002
0.0065084999999999995,0.08385333,0.09189333,0.08605333,0.09990666,0.09945999
0.006509,0.08382666,0.09255332,0.08610666,0.09925999,0.09945999
0.0065095,0.08444666,0.09190666,0.08680666,0.09993333,0.1002
0.006509999999999999,0.0838,0.09254,0.08681999,0.09997333,0.09942
0.0065105,0.08451333,0.09185333,0.08610666,0.09927332,0.1001867
0.006510999999999999,0.08443332,0.09252666,0.08609333,0.09937999,0.1002667
0.0065115,0.08381332,0.09185333,0.08687333,0.10008,0.09945999
0.0065119999999999996,0.08447333,0.09251333,0.08613332,0.1001467,0.09939332
0.0065125,0.08381332,0.09186666,0.0869,0.09935333,0.1001333
0.006513,0.08382666,0.09251333,0.08618666,0.09936666,0.1002
0.006513499999999999,0.08444666,0.09185333,0.08685999,0.10012,0.09944666
0.006514,0.08444666,0.09182666,0.08688666,0.09942,0.09945999
0.0065144999999999995,0.08377333,0.09255332,0.08614666,0.1001467,0.10024
0.006515,0.08375999,0.09185333,0.08692666,0.1000933,0.1001867
0.0065155,0.08448666,0.09254,0.08618666,0.09943333,0.09944666
0.006516,0.08437999,0.09185333,0.08613332,0.09931333,0.1002133
0.0065165,0.08378666,0.09255332,0.08691332,0.1001067,0.09947333
0.006516999999999999,0.08437999,0.09171999,0.08622666,0.1000667,0.09937999
0.0065175,0.08374666,0.09249999,0.08695333,0.09933999,0.1002267
0.0065179999999999995,0.0838,0.09182666,0.08697999,0.09935333,0.10036
0.0065185,0.08435333,0.09248666,0.08619999,0.10012,0.09944666
0.006519,0.08436666,0.09248666,0.08695333,0.09937999,0.09940666
0.0065195,0.08378666,0.09185333,0.08619999,0.1001067,0.1003067
0.00652,0.08377333,0.09183999,0.08625333,0.09937999,0.10024
0.006520499999999999,0.08440666,0.09257999,0.08695333,0.1000533,0.09947333
0.006521,0.08436666,0.09249999,0.08623999,0.09940666,0.1002267
