Time (s),no_pump,no_pump,pump_1552.4425nm,pump_1552.4425nm,no_pump,no_pump,pump_1552.2nm,pump_1552.2nm,pump_1552.6nm,pump_1552.6nm
0.00858,0.1191184,0.1191184,0.14899826,0.14899826,0.13019851999999998,0.13019851999999998,0.1459716,0.1459716,0.13359413999999997,0.13359413999999997
0.00859,0.12028054000000002,0.12028054000000002,0.14850760000000002,0.14850760000000002,0.12846639999999998,0.12846639999999998,0.14365292000000002,0.14365292000000002,0.1323976,0.1323976
0.0086,0.12039988000000001,0.12039988000000001,0.1484708,0.1484708,0.12838748,0.12838748,0.14352466000000003,0.14352466000000003,0.13234478,0.13234478
0.008610000000000001,0.12215240000000001,0.12215240000000001,0.14797146,0.14797146,0.12678308,0.12678308,0.1412109,0.1412109,0.13133051999999998,0.13133051999999998
0.008620000000000001,0.12225454,0.12225454,0.14798103999999998,0.14798103999999998,0.12668932,0.12668932,0.1411092,0.1411092,0.13124251999999997,0.13124251999999997
0.00863,0.12415639999999999,0.12415639999999999,0.14755706000000002,0.14755706000000002,0.12559117999999997,0.12559117999999997,0.13895134,0.13895134,0.13079614,0.13079614
0.00864,0.12425148,0.12425148,0.14754264,0.14754264,0.12557096,0.12557096,0.1388404,0.1388404,0.13081053999999998,0.13081053999999998
0.008650000000000001,0.12615463999999998,0.12615463999999998,0.14736214,0.14736214,0.1257972,0.1257972,0.13687598,0.13687598,0.13120774000000002,0.13120774000000002
0.008660000000000001,0.12625026,0.12625026,0.14738305999999998,0.14738305999999998,0.12586451999999998,0.12586451999999998,0.13676866000000001,0.13676866000000001,0.13124852,0.13124852
0.00867,0.12780746,0.12780746,0.14693985999999998,0.14693985999999998,0.12714624,0.12714624,0.13502441999999998,0.13502441999999998,0.13200347999999998,0.13200347999999998
0.00868,0.12778866,0.12778866,0.14696252,0.14696252,0.12724708,0.12724708,0.13494466,0.13494466,0.13206092,0.13206092
0.008690000000000002,0.12731637999999998,0.12731637999999998,0.14673278,0.14673278,0.12899026,0.12899026,0.1341252,0.1341252,0.13318412,0.13318412
0.008700000000000001,0.12723478,0.12723478,0.1467344,0.1467344,0.12910052,0.12910052,0.1341748,0.1341748,0.133266,0.133266
0.00871,0.1257904,0.1257904,0.1470196,0.1470196,0.13107558,0.13107558,0.13532226,0.13532226,0.13466640000000002,0.13466640000000002
0.00872,0.12566267999999997,0.12566267999999997,0.14706571999999998,0.14706571999999998,0.13117972,0.13117972,0.13541346,0.13541346,0.13472386000000003,0.13472386000000003
0.00873,0.1238348,0.1238348,0.14751012,0.14751012,0.1332092,0.1332092,0.13749066000000001,0.13749066000000001,0.13619986,0.13619986
